max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
5800.0,0.15,1.492,0.323,0.44,10.0,2404.0,0.367,2.818,0.279,35.5,1500.0,0.254,2.392,6.0,0.53,1.35,5.404
5800.0,0.15,1.828,0.35,0.5,10.0,2455.639,0.3,3.5,0.25,35.5,1500.0,0.086,2.686,2.0,0.427,1.25,5.311
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.816,1500.0,0.009,2.779,1.0,0.407,1.2,5.549
5800.0,0.15,2.0,0.35,0.449,10.0,2404.0,0.3,3.5,0.25,35.952,1500.0,0.102,2.681,2.0,0.436,1.25,5.526
5601.698,0.121,1.413,0.3,0.444,10.0,2541.28,0.3,3.5,0.25,33.14,1500.0,0.293,2.331,7.0,0.535,1.3,5.057
5800.0,0.15,2.0,0.35,0.428,9.73,2404.0,0.3,3.5,0.25,35.5,1500.0,0.144,2.66,2.0,0.438,1.25,5.403
5800.0,0.15,1.49,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,33.853,1500.0,0.255,2.601,2.0,0.451,1.25,5.21
5732.565,0.15,2.0,0.35,0.443,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.114,2.68,2.0,0.437,1.25,5.532
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,36.009,1500.0,0.014,2.787,1.0,0.405,1.2,5.555
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1413.829,0.057,2.768,1.0,0.402,1.2,5.329
5800.0,0.15,1.814,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.832,1500.0,0.093,2.7,2.0,0.425,1.25,5.356
5800.0,0.15,1.643,0.295,0.5,9.719,2354.327,0.3,3.167,0.25,35.5,1500.0,0.178,2.508,5.0,0.496,1.3,5.412
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1430.595,0.046,2.781,1.0,0.397,1.2,5.312
4689.15,0.196,2.0,0.35,0.583,10.211,2680.395,0.467,1.318,0.224,33.858,1436.91,0.623,1.259,10.0,0.948,1.7,4.024
5800.0,0.121,1.555,0.35,0.314,11.403,2454.181,0.401,1.294,0.25,35.195,1500.0,0.63,1.719,8.0,0.779,1.5,4.83
6272.1,0.108,1.048,0.209,0.434,9.107,2314.746,0.349,1.285,0.265,34.167,1553.845,0.633,1.594,12.0,0.852,1.5,5.421
6148.984,0.138,1.479,0.366,0.422,10.0,2530.515,0.3,3.5,0.25,35.5,1500.0,0.26,2.169,6.0,0.604,1.4,5.143
5731.623,0.15,1.521,0.324,0.403,9.236,2404.0,0.3,2.93,0.25,35.796,1358.018,0.24,2.093,8.0,0.635,1.45,5.065
5800.0,0.15,2.0,0.35,0.472,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.056,2.616,1.0,0.459,1.25,5.444
5800.0,0.15,2.0,0.35,0.476,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.048,2.636,1.0,0.452,1.25,5.472
4755.033,0.136,1.328,0.215,0.455,10.0,2425.62,0.403,3.043,0.25,34.016,1225.764,0.386,1.955,10.0,0.644,1.6,4.574
5800.0,0.15,2.0,0.35,0.5,10.0,2436.22,0.3,3.5,0.25,35.5,1500.0,0.013,2.671,1.0,0.427,1.25,5.364
5800.0,0.15,2.0,0.35,0.467,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.066,2.644,1.0,0.445,1.25,5.499
5800.0,0.15,2.0,0.35,0.473,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.054,2.653,1.0,0.445,1.25,5.469
5800.0,0.129,1.499,0.202,0.5,10.0,2404.0,0.352,3.5,0.25,35.5,1500.0,0.423,2.272,4.0,0.585,1.35,5.524
5800.0,0.15,2.0,0.35,0.476,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.048,2.665,1.0,0.443,1.25,5.517
4386.791,0.15,1.392,0.4,0.384,11.939,2298.79,0.348,3.5,0.287,32.187,1278.183,0.304,2.028,10.0,0.605,1.55,4.803
5800.0,0.15,1.146,0.35,0.5,10.812,2211.024,0.3,1.228,0.25,35.5,1500.0,0.649,2.16,4.0,0.636,1.3,5.594
5800.0,0.15,2.0,0.35,0.428,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.144,2.638,1.0,0.444,1.25,5.475
