max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET
4800.967,0.168,1.406,0.283,0.354,11.902,2695.164,0.317,3.592,0.253,34.883,1207.092,0.297,1.356,9,0.918,1.7
4722.34,0.166,1.917,0.359,0.412,11.457,2687.327,0.263,3.566,0.243,32.072,1206.708,0.196,1.392,9,0.87,1.65
5791.899,0.16,1.958,0.359,0.495,10.166,2502.767,0.3,3.463,0.249,35.904,1464.683,0.067,2.701,5,0.418,1.2
5803.023,0.153,1.95,0.359,0.495,10.283,2502.767,0.3,3.583,0.249,35.904,1464.683,0.041,2.734,4,0.411,1.25
5802.654,0.153,2.197,0.359,0.448,10.298,2638.255,0.278,3.797,0.249,34.328,1342.327,0.105,2.214,7,0.558,1.35
6249.064,0.148,1.852,0.359,0.454,10.359,2399.183,0.3,3.582,0.243,35.781,1532.382,0.092,2.423,6,0.522,1.35
5796.358,0.153,1.949,0.359,0.522,11.16,2693.783,0.319,3.797,0.264,31.923,1344.041,0.121,2.019,6,0.59,1.4
5630.356,0.143,2.197,0.359,0.448,10.801,2638.255,0.278,3.797,0.252,34.42,1338.313,0.108,1.962,8,0.628,1.5
4616.081,0.156,1.368,0.356,0.353,10.788,2695.218,0.294,3.585,0.255,34.95,1205.122,0.316,1.218,7,0.984,1.7
5792.316,0.153,1.95,0.361,0.523,10.1,2694.202,0.282,3.583,0.252,32.127,1248.325,0.168,1.791,3,0.679,1.5
5792.424,0.165,1.912,0.296,0.422,10.751,2665.854,0.302,3.585,0.265,32.061,1216.555,0.189,1.45,9,0.848,1.65
5786.119,0.153,1.939,0.361,0.517,11.446,2688.543,0.296,3.607,0.252,31.933,1211.575,0.192,1.746,4,0.696,1.55
5792.425,0.153,1.939,0.359,0.422,11.446,2666.003,0.282,3.585,0.252,32.061,1216.555,0.189,1.477,5,0.832,1.65
4828.786,0.168,1.392,0.294,0.35,10.181,2687.21,0.317,3.59,0.248,34.945,1202.881,0.304,1.322,9,0.934,1.7
4616.081,0.156,1.382,0.356,0.353,10.992,2695.218,0.294,3.693,0.255,34.95,1205.365,0.309,1.399,8,0.896,1.65
5793.207,0.153,1.932,0.361,0.492,10.726,2695.979,0.305,3.585,0.252,31.929,1314.149,0.124,1.943,4,0.616,1.45
5787.319,0.157,1.925,0.359,0.515,10.833,2631.299,0.298,3.582,0.244,35.653,1510.802,0.095,2.736,3,0.407,1.2
5793.211,0.153,1.918,0.359,0.428,10.553,2670.225,0.28,3.425,0.245,32.128,1334.797,0.144,1.696,6,0.739,1.55
5785.35,0.161,1.736,0.354,0.449,10.712,2698.248,0.283,3.401,0.249,32.041,1228.61,0.181,1.519,7,0.812,1.65
5779.178,0.148,1.934,0.359,0.515,10.289,2690.863,0.3,3.583,0.244,32.076,1530.608,0.119,2.314,4,0.499,1.3
6251.54,0.157,1.852,0.359,0.452,10.802,2399.183,0.3,3.569,0.243,35.781,1506.607,0.096,2.395,5,0.526,1.35
5793.215,0.153,1.918,0.359,0.426,11.29,2690.494,0.28,3.425,0.245,32.128,1291.186,0.148,1.614,6,0.768,1.6
5742.477,0.159,1.925,0.359,0.51,10.288,2673.432,0.291,3.567,0.244,32.059,1505.478,0.112,2.272,5,0.511,1.3
6150.289,0.147,1.933,0.361,0.513,10.339,2447.431,0.297,3.589,0.25,32.041,1506.592,0.097,2.53,4,0.469,1.2
5814.81,0.151,1.959,0.356,0.521,11.271,2696.599,0.282,3.585,0.255,32.062,1277.196,0.149,1.864,4,0.648,1.5
4251.163,0.168,1.393,0.361,0.35,10.902,2679.696,0.289,3.582,0.253,35.486,1205.153,0.303,1.401,7,0.888,1.7
5806.488,0.153,1.946,0.365,0.51,9.646,2684.841,0.3,3.584,0.253,32.193,1221.589,0.186,1.767,4,0.691,1.55
4807.15,0.168,1.372,0.29,0.35,11.155,2687.398,0.317,3.592,0.263,34.888,1202.872,0.314,1.292,10,0.951,1.75
5792.469,0.153,1.939,0.359,0.424,11.446,2666.867,0.282,3.585,0.252,32.061,1251.624,0.166,1.564,5,0.796,1.6
5792.316,0.153,1.954,0.361,0.523,10.103,2694.202,0.279,3.555,0.243,32.129,1277.345,0.148,1.872,3,0.643,1.5
5796.358,0.151,1.915,0.359,0.448,11.148,2665.924,0.318,3.801,0.264,31.934,1344.041,0.115,1.853,8,0.67,1.5
5792.316,0.153,1.954,0.361,0.523,10.1,2694.202,0.282,3.554,0.251,32.127,1250.011,0.167,1.795,3,0.678,1.5
5784.33,0.157,1.86,0.361,0.449,10.803,2399.505,0.282,3.552,0.243,35.658,1503.277,0.102,2.59,3,0.462,1.3
5785.901,0.152,1.938,0.361,0.454,10.293,2399.207,0.3,3.582,0.243,32.195,1327.205,0.115,2.454,4,0.481,1.3
5802.654,0.153,1.859,0.359,0.45,10.31,2629.081,0.278,3.597,0.249,34.298,1342.327,0.105,2.238,6,0.55,1.35
5785.901,0.157,1.95,0.359,0.454,10.289,2399.207,0.3,3.582,0.249,32.189,1463.756,0.093,2.557,4,0.458,1.25
5796.823,0.153,1.917,0.359,0.427,11.164,2687.003,0.316,3.583,0.264,32.061,1288.233,0.146,1.601,7,0.776,1.6
5792.469,0.153,1.935,0.354,0.423,11.494,2666.867,0.282,3.578,0.252,31.989,1256.827,0.162,1.577,5,0.789,1.6
5806.488,0.153,1.946,0.344,0.51,10.26,2684.841,0.3,3.584,0.253,32.193,1500.097,0.117,2.483,3,0.434,1.25
5807.754,0.148,1.852,0.359,0.454,9.883,2436.281,0.3,3.582,0.243,35.782,1532.382,0.092,2.491,5,0.494,1.3
5792.423,0.164,1.94,0.359,0.51,10.72,2674.478,0.305,3.577,0.249,32.021,1449.032,0.113,2.223,5,0.522,1.35
5815.186,0.151,1.957,0.359,0.448,10.298,2638.255,0.278,3.6,0.246,34.682,1342.327,0.105,2.31,5,0.524,1.35
5785.126,0.153,1.95,0.359,0.495,10.103,2414.079,0.293,3.582,0.249,31.975,1322.017,0.119,2.52,2,0.413,1.3
4253.914,0.146,1.994,0.363,0.509,9.966,2684.649,0.319,3.458,0.247,31.884,1235.514,0.267,1.634,4,0.741,1.55
5304.432,0.146,2.001,0.363,0.599,10.119,2684.649,0.319,1.061,0.247,31.775,1204.21,0.697,-2.098,6,0,0
5619.001,0.143,1.95,0.349,0.481,10.032,2601.961,0.284,3.425,0.247,32.012,1353.687,0.098,2.243,4,0.514,1.4
5168.193,0.146,1.289,0.365,0.59,9.864,2619.535,0.302,1.066,0.248,31.916,1209.89,0.695,-3.667,7,0,0
4263.85,0.145,1.246,0.344,0.555,10.063,2618.044,0.264,1.999,0.27,31.822,1206.165,0.429,1.075,9,1.069,1.75
5320.473,0.146,1.943,0.362,0.59,10.119,2617.983,0.32,1.142,0.25,31.92,1237.566,0.674,-1.247,6,0,0
5293.937,0.146,2.019,0.344,0.597,10.063,2616.115,0.265,1.31,0.27,31.917,1237.663,0.626,0.11,8,1.774,2.15
5171.271,0.146,1.253,0.363,0.59,10.064,2553.493,0.265,1.126,0.25,31.852,1240.035,0.678,-3.479,8,0,0
5341.972,0.146,2.047,0.343,0.504,9.865,2605.787,0.283,1.276,0.246,32.281,1209.945,0.635,1.103,5,1.041,1.75
5171.261,0.146,1.253,0.349,0.591,10.064,2552.375,0.302,1.128,0.25,31.852,1240.035,0.678,-3.193,7,0,0
5473.76,0.15,2.061,0.36,0.556,9.952,2592.98,0.285,3.381,0.254,31.904,1331.797,0.112,1.694,6,0.732,1.55
4876.396,0.15,2.387,0.36,0.575,8.997,2630.696,0.253,2.92,0.244,31.966,1209.54,0.194,1.369,9,0.865,1.65
5619.001,0.143,1.95,0.348,0.475,10.032,2601.961,0.284,3.425,0.247,32.012,1353.687,0.098,2.17,5,0.544,1.4
5328.394,0.146,1.989,0.365,0.556,10.206,2678.067,0.32,3.071,0.251,32.437,1281.198,0.146,1.557,7,0.792,1.6
5297.151,0.146,2.009,0.357,0.556,10.272,2614.885,0.265,3.06,0.248,31.917,1243.59,0.171,1.495,8,0.824,1.65
4256.183,0.146,1.988,0.349,0.59,9.933,2618.377,0.323,1.675,0.247,31.85,1206.116,0.521,0.243,6,1.609,2
4503.691,0.146,1.989,0.359,0.592,8.953,2618.377,0.316,1.708,0.246,31.852,1204.672,0.512,0.721,7,1.239,1.9
5169.893,0.146,1.288,0.363,0.59,10.052,2675.685,0.319,1.181,0.249,31.867,1209.973,0.663,-1.605,7,0,0
5169.895,0.146,1.288,0.359,0.59,10.103,2649.508,0.288,1.181,0.258,31.867,1209.992,0.663,-1.918,8,0,0
5319.676,0.146,1.969,0.364,0.594,10.075,2614.895,0.283,1.123,0.244,31.853,1254.158,0.679,-1.374,6,0,0
5395.764,0.146,1.989,0.365,0.504,10.028,2614.886,0.284,1.462,0.248,32.278,1205.595,0.582,1.131,5,1.026,1.75
5364.908,0.149,2.003,0.327,0.556,10.096,2618.843,0.306,2.703,0.25,31.917,1204.364,0.228,1.378,7,0.888,1.7
5313.754,0.153,2.064,0.343,0.556,9.947,2592.669,0.284,3.498,0.246,31.876,1204.671,0.197,1.473,5,0.837,1.65
5555.95,0.146,2.039,0.345,0.504,10.135,2560.593,0.283,1.557,0.248,31.927,1209.832,0.555,1.152,5,1.008,1.7
5555.95,0.146,2.039,0.345,0.504,10.135,2560.593,0.283,1.585,0.248,31.928,1209.832,0.547,1.188,5,0.991,1.7
5684.002,0.146,2.007,0.344,0.595,10.06,2618.083,0.32,1.365,0.248,31.852,1244.851,0.61,0.14,6,1.768,2.15
5313.754,0.153,2.062,0.343,0.556,9.947,2592.07,0.284,2.67,0.246,31.971,1204.671,0.237,1.391,6,0.877,1.65
4333.748,0.136,1.99,0.36,0.595,10.065,2614.974,0.316,1.393,0.248,31.852,1248.381,0.602,0.135,7,1.743,2.1
5507.072,0.146,1.989,0.356,0.507,10.028,2641.67,0.291,3.436,0.248,31.861,1322.917,0.118,2.008,4,0.594,1.4
5294.32,0.146,1.949,0.36,0.497,10.133,2645.022,0.322,3.409,0.25,32.012,1248.777,0.167,1.876,4,0.643,1.5
4748.971,0.143,1.251,0.35,0.55,10.098,2556.042,0.283,1.954,0.27,31.917,1203.653,0.442,1.194,8,1.002,1.75
5295.543,0.154,2.007,0.362,0.557,10.109,2628.814,0.284,3.028,0.246,32.341,1269.243,0.154,1.505,6,0.824,1.65
5281.929,0.143,1.95,0.349,0.509,9.966,2684.649,0.285,3.458,0.247,31.884,1235.514,0.176,1.836,4,0.656,1.5
5311.247,0.146,1.989,0.357,0.506,10.028,2641.851,0.291,3.436,0.248,31.861,1279.815,0.147,1.96,4,0.609,1.45
4352.664,0.143,1.944,0.35,0.597,10.066,2617.997,0.316,3.342,0.257,31.852,1248.381,0.25,1.216,6,0.955,1.7
4262.502,0.143,1.995,0.363,0.51,10.031,2684.649,0.319,3.389,0.247,31.884,1235.514,0.265,1.647,4,0.736,1.55
5304.432,0.148,1.088,0.349,0.598,10.226,2676.151,0.319,1.904,0.248,31.775,1204.329,0.456,1.049,8,1.098,1.8
4333.748,0.147,1.944,0.361,0.597,10.066,2617.997,0.323,3.42,0.248,31.852,1248.381,0.253,1.254,5,0.932,1.7
5294.478,0.146,1.948,0.349,0.497,10.139,2647.782,0.283,3.425,0.243,31.928,1355.813,0.101,2.09,4,0.563,1.4
5324.276,0.146,1.949,0.349,0.497,10.337,2645.223,0.319,3.425,0.243,31.919,1335.846,0.109,2.046,5,0.579,1.4
5587.911,0.148,1.948,0.35,0.558,10.031,2645.022,0.315,3.398,0.243,32.016,1292.323,0.138,1.61,5,0.768,1.6
4333.748,0.136,1.944,0.361,0.597,10.066,2617.997,0.316,3.42,0.248,31.852,1248.381,0.253,1.207,6,0.959,1.7
4211.357,0.147,1.988,0.349,0.59,9.866,2618.357,0.323,1.897,0.247,31.855,1206.044,0.458,0.856,6,1.158,1.8
5683.42,0.143,2.008,0.35,0.556,10.037,2596.246,0.284,3.417,0.247,31.916,1300.518,0.133,1.615,5,0.767,1.6
4211.357,0.145,1.245,0.355,0.555,9.866,2618.043,0.323,1.902,0.247,31.855,1206.044,0.457,1.103,7,1.054,1.75
5387.631,0.146,2.001,0.36,0.504,10.097,2685.517,0.319,3.458,0.243,32.189,1208.924,0.194,1.742,4,0.699,1.55
5505.043,0.148,1.951,0.356,0.497,10.028,2645.022,0.323,3.426,0.243,31.841,1214.965,0.19,1.81,4,0.671,1.5
5639.384,0.145,1.354,0.288,0.6,10.178,2686.23,0.267,1.099,0.253,32.063,1473.706,0.686,-3.146,10,0,0
5823.789,0.151,2.052,0.342,0.495,9.983,2408.875,0.296,3.602,0.257,35.669,1494.809,0.029,2.741,0,0.443,1.2
5823.738,0.151,1.985,0.357,0.495,9.872,2408.875,0.296,3.562,0.253,35.669,1475.542,0.02,2.658,1,0.448,1.3
5823.739,0.151,2.044,0.357,0.495,9.999,2408.862,0.294,3.548,0.253,35.476,1494.369,0.022,2.753,0,0.44,1.2
5823.706,0.138,1.208,0.355,0.598,9.979,2696.569,0.286,1.002,0.252,31.986,1200.757,0.714,-3.892,7,0,0
5815.372,0.147,2.054,0.342,0.598,9.938,2656.16,0.296,1.02,0.254,31.823,1494.366,0.709,-0.939,4,0,0
5821.414,0.147,1.963,0.34,0.6,10.098,2696.947,0.278,2.145,0.252,31.827,1200.017,0.387,0.926,5,1.129,1.85
4394.781,0.151,1.962,0.349,0.6,10.179,2694.021,0.296,3.506,0.25,32.068,1201.572,0.242,0.821,6,1.175,1.8
5639.384,0.145,1.354,0.288,0.6,10.203,2686.245,0.278,1.099,0.251,32.063,1474.824,0.686,-3.144,9,0,0
5825.229,0.147,2.112,0.336,0.483,10.113,2490.878,0.296,3.425,0.254,35.552,1494.777,0.056,2.427,2,0.51,1.35
4467.691,0.152,1.198,0.35,0.598,9.821,2695.852,0.296,1.056,0.253,31.985,1205.211,0.698,-3.514,8,0,0
5736.558,0.146,1.946,0.354,0.6,9.787,2698.515,0.286,1.184,0.251,32.065,1266.125,0.662,0.093,7,1.784,2.1
5825.27,0.147,2.042,0.355,0.483,9.935,2466.816,0.294,3.518,0.254,32.066,1370.162,0.097,2.262,3,0.517,1.35
4406.152,0.151,1.962,0.292,0.6,10.224,2686.177,0.31,2.009,0.253,32.07,1472.346,0.426,0.597,8,1.292,1.8
5815.047,0.148,1.382,0.356,0.577,10.008,2696.404,0.284,1.022,0.253,31.986,1494.353,0.708,-2.997,5,0,0
5812.574,0.145,1.382,0.343,0.598,9.932,2655.615,0.296,1.099,0.254,31.826,1474.824,0.686,-2.261,6,0,0
5931.803,0.153,2.06,0.338,0.568,10.245,2655.683,0.28,3.363,0.252,31.97,1306.01,0.136,1.753,7,0.7,1.55
5814.243,0.147,1.964,0.342,0.596,10.077,2695.857,0.315,1.603,0.252,31.984,1208.336,0.542,0.802,5,1.214,1.85
5955.356,0.147,1.935,0.37,0.515,10.279,2652.809,0.296,3.501,0.252,32.066,1328.864,0.114,2.016,6,0.59,1.4
5814.683,0.147,1.198,0.354,0.598,9.999,2695.85,0.266,1.121,0.251,31.986,1201.883,0.68,-1.731,7,0,0
5821.667,0.144,2.052,0.342,0.6,9.983,2696.064,0.286,1.333,0.251,32.063,1493.766,0.619,0.901,4,1.093,1.65
5648.239,0.147,1.935,0.37,0.515,9.934,2652.809,0.295,3.501,0.252,32.066,1465.673,0.103,2.248,5,0.517,1.35
5823.789,0.151,2.052,0.342,0.495,9.872,2408.875,0.296,1.007,0.253,35.669,1494.266,0.712,2.387,1,0.516,1.3
5519.821,0.145,1.946,0.343,0.6,10.113,2693.727,0.296,3.506,0.25,32.068,1201.572,0.2,1.379,5,0.886,1.65
5823.789,0.151,2.052,0.356,0.493,9.872,2410.407,0.295,1.006,0.253,32.156,1492.565,0.713,1.823,2,0.685,1.5
5639.384,0.145,1.354,0.288,0.6,10.112,2686.245,0.278,1.099,0.251,31.828,1494.823,0.686,-2.753,7,0,0
5825.27,0.147,2.042,0.355,0.484,10.224,2466.816,0.295,3.518,0.254,31.978,1374.333,0.099,2.252,4,0.522,1.35
5976.887,0.146,2.063,0.348,0.6,9.805,2697.238,0.28,1.804,0.252,32.066,1218.328,0.485,0.313,7,1.571,2.05
5823.802,0.145,2.034,0.343,0.6,10.102,2699.403,0.296,1.018,0.255,35.505,1493.301,0.709,0.923,3,1.151,1.85
5821.414,0.147,1.963,0.34,0.6,10.098,2697.047,0.278,1.073,0.252,31.827,1200.017,0.693,-1.294,5,0,0
5813.944,0.147,1.198,0.354,0.598,10.082,2696.569,0.286,1.002,0.252,31.986,1200.757,0.714,-3.886,6,0,0
4406.152,0.151,1.962,0.292,0.6,10.179,2686.177,0.31,1.967,0.253,32.07,1472.346,0.438,0.569,8,1.31,1.8
4403.765,0.147,1.945,0.36,0.598,9.938,2657.765,0.292,3.386,0.254,31.823,1497.25,0.241,1.601,4,0.763,1.55
5816.687,0.147,1.946,0.354,0.485,10.091,2698.512,0.286,1.689,0.253,32.066,1219.644,0.517,1.223,4,0.966,1.7
4399.851,0.152,1.368,0.356,0.598,9.999,2695.569,0.264,1.258,0.257,31.986,1205.423,0.641,-1.536,8,0,0
5815.63,0.147,1.94,0.342,0.485,10.081,2491.163,0.296,3.425,0.252,35.484,1496.289,0.036,2.475,1,0.49,1.35
5814.812,0.148,1.382,0.356,0.59,10.098,2696.311,0.284,1.091,0.254,31.988,1210.803,0.688,-3.334,6,0,0
5822.251,0.146,1.953,0.342,0.485,9.787,2698.515,0.29,3.6,0.251,32.065,1266.125,0.156,1.829,4,0.661,1.5
5823.738,0.151,2.037,0.343,0.495,9.88,2408.875,0.296,3.561,0.252,31.793,1222.197,0.185,2.339,2,0.466,1.4
5814.662,0.149,1.944,0.354,0.591,10.088,2698.386,0.266,1.679,0.253,32.067,1202.742,0.52,0.775,6,1.228,1.85
5824.976,0.147,2.055,0.343,0.483,10.115,2693.637,0.296,1.754,0.253,32.081,1496.351,0.499,1.732,3,0.721,1.5
5821.667,0.139,2.024,0.342,0.6,9.983,2696.064,0.286,1.333,0.251,32.063,1493.766,0.619,0.634,5,1.292,1.8
5825.094,0.147,2.042,0.355,0.483,9.935,2699.91,0.294,3.548,0.254,31.914,1370.162,0.123,2.097,3,0.56,1.4
5821.414,0.147,1.963,0.34,0.6,10.098,2697.396,0.296,2.11,0.252,31.855,1200.017,0.397,0.925,5,1.129,1.8
5672.964,0.145,1.932,0.343,0.599,10.119,2586.21,0.265,1.211,0.243,31.988,1211.814,0.654,0.238,7,1.648,2.05
5572.875,0.147,1.985,0.355,0.581,10.108,2685.934,0.308,3.392,0.249,31.99,1246.811,0.169,1.655,5,0.743,1.6
5823.913,0.151,1.198,0.358,0.599,9.999,2685.404,0.295,1.037,0.252,31.855,1200.982,0.704,-3.823,6,0,0
5822.237,0.148,1.946,0.356,0.599,10.114,2693.727,0.295,1.184,0.25,32.151,1217.025,0.662,0.486,5,1.355,1.8
5813.95,0.153,1.928,0.342,0.489,9.935,2693.715,0.284,3.433,0.253,31.986,1303.644,0.131,1.93,3,0.622,1.45
5955.356,0.147,1.935,0.342,0.515,10.279,2652.809,0.296,3.513,0.252,32.066,1328.864,0.114,2.239,5,0.507,1.35
5447.915,0.156,1.994,0.355,0.49,9.91,2547.857,0.308,3.44,0.245,35.358,1447.877,0.061,2.365,3,0.523,1.35
4470.287,0.152,1.978,0.364,0.49,9.907,2566.968,0.3,1.002,0.254,32.119,1287.642,0.714,-1.165,5,0,0
5639.045,0.153,1.963,0.354,0.498,9.966,2477.261,0.307,3.402,0.247,35.433,1460.439,0.03,2.742,3,0.408,1.25
4480.812,0.103,1.034,0.35,0.335,9.84,2659.956,0.3,2.018,0.241,31.99,1205.569,0.483,1.071,10,1.065,1.8
5627.327,0.155,1.006,0.364,0.567,9.843,2612.516,0.254,1.011,0.257,32.003,1203.29,0.711,-3.999,8,0,0
4517.786,0.151,1.965,0.353,0.49,9.973,2614.425,0.296,3.537,0.245,32.442,1210.135,0.221,1.858,4,0.647,1.5
5449.259,0.154,1.062,0.354,0.304,9.873,2572.765,0.3,3.472,0.23,31.825,1210.852,0.469,1.221,7,0.984,1.75
4391.626,0.152,1.1,0.363,0.595,9.892,2634.364,0.299,1.06,0.256,31.804,1203.064,0.697,-3.511,7,0,0
4481.014,0.151,2.04,0.354,0.585,10.92,2609.196,0.308,1.341,0.224,32.139,1288.167,0.617,0.085,8,1.786,2.1
4500.283,0.152,2.028,0.356,0.551,9.843,2667.708,0.3,1.003,0.257,31.825,1210.495,0.713,-2.947,6,0,0
5564.038,0.155,1.978,0.352,0.566,9.843,2612.488,0.254,3.41,0.257,32.002,1220.461,0.186,1.474,6,0.835,1.65
5649.125,0.158,1.928,0.322,0.558,9.881,2622.821,0.276,3.579,0.245,32.069,1366.161,0.116,1.698,8,0.732,1.55
5565.305,0.151,1.965,0.366,0.49,10.192,2583.842,0.311,3.546,0.259,32.598,1376.976,0.082,2.263,7,0.507,1.4
5837.272,0.106,1.004,0.322,0.587,9.845,2612.816,0.292,1.395,0.246,32.066,1203.128,0.601,0.651,9,1.353,1.9
5632.588,0.156,1.967,0.353,0.494,9.972,2610.771,0.291,3.568,0.257,31.819,1363.617,0.104,2.35,4,0.469,1.3
5640.197,0.153,1.977,0.354,0.493,9.842,2478.8,0.284,3.4,0.262,32.435,1379.154,0.086,2.301,5,0.497,1.35
5622.198,0.152,1.013,0.384,0.493,9.907,2684.199,0.239,1.745,0.228,32.014,1200.357,0.501,0.845,9,1.194,1.85
4503.919,0.151,1.006,0.35,0.596,9.844,2613.969,0.298,1.197,0.257,32.026,1203.064,0.658,-2.493,7,0,0
4473.519,0.153,1.961,0.353,0.578,9.843,2612.656,0.296,1.077,0.256,31.825,1205.107,0.692,-1.952,6,0,0
4404.726,0.157,1.978,0.363,0.551,9.843,2672.394,0.3,1.089,0.257,31.825,1210.495,0.689,-1.522,6,0,0
5641.861,0.153,1.997,0.354,0.498,9.966,2477.261,0.307,3.402,0.247,35.433,1452.839,0.031,2.438,3,0.503,1.4
4500.065,0.152,1.006,0.363,0.595,9.844,2613.791,0.298,1.096,0.256,31.824,1203.064,0.687,-2.813,7,0,0
4492.748,0.152,1.015,0.353,0.59,10.012,2579.324,0.291,1.091,0.23,31.825,1206.386,0.688,-3.741,8,0,0
5565.181,0.151,1.013,0.352,0.585,9.843,2581.037,0.3,1.671,0.245,31.83,1210.989,0.523,0.992,7,1.136,1.8
4472.24,0.153,1.949,0.356,0.492,9.908,2620.629,0.296,1.043,0.245,32.356,1256.958,0.702,0.573,5,1.362,1.85
4473.519,0.151,1.961,0.353,0.578,9.771,2614.413,0.296,1.276,0.245,31.825,1205.107,0.635,0.296,7,1.587,2.05
5615.959,0.155,1.965,0.353,0.493,9.93,2568.519,0.296,3.537,0.245,32.356,1257.027,0.162,2.042,4,0.579,1.45
5564.85,0.151,1.978,0.353,0.566,10.883,2609.112,0.308,3.265,0.245,32.139,1285.597,0.143,1.582,7,0.785,1.6
5598.844,0.148,1.006,0.364,0.566,9.88,2612.99,0.306,1.562,0.247,31.824,1205.11,0.554,0.767,7,1.269,1.85
5610.84,0.151,1.994,0.354,0.492,9.842,2610.25,0.298,3.538,0.246,32.059,1202.564,0.198,1.959,4,0.606,1.5
4473.519,0.151,1.961,0.353,0.577,9.843,2614.395,0.296,1.287,0.246,31.825,1205.107,0.632,0.305,6,1.58,2.05
4503.919,0.152,1.963,0.363,0.496,9.844,2613.791,0.298,1.197,0.248,32.061,1202.558,0.658,1.045,5,1.065,1.8
5539.034,0.152,1.978,0.365,0.513,9.933,2659.809,0.309,1.486,0.245,31.83,1257.027,0.575,1.381,5,0.882,1.65
5615.123,0.156,1.982,0.354,0.516,9.842,2612.341,0.284,1.44,0.245,32.41,1261.484,0.589,1.257,5,0.951,1.7
4494.299,0.152,1.938,0.364,0.585,9.843,2581.037,0.3,1.577,0.223,32.129,1210.056,0.549,0.916,7,1.139,1.8
5823.687,0.105,1.006,0.322,0.588,9.845,2610.759,0.292,1.395,0.246,31.782,1203.128,0.601,0.711,8,1.315,1.85
5702.162,0.152,2.001,0.353,0.574,9.886,2609.112,0.292,3.556,0.246,32.139,1288.167,0.148,1.696,5,0.727,1.55
4517.986,0.151,1.006,0.352,0.49,9.97,2613.791,0.296,3.519,0.256,31.821,1203.064,0.497,1.51,5,0.837,1.65
5616.07,0.152,1.982,0.365,0.513,9.933,2660.344,0.293,1.474,0.245,31.83,1257.027,0.579,1.334,5,0.907,1.65
5577.67,0.16,1.006,0.363,0.595,9.907,2613.791,0.298,1.744,0.256,31.824,1203.238,0.502,1.049,8,1.096,1.8
5448.178,0.155,1.965,0.355,0.493,9.911,2611.03,0.296,3.44,0.245,32.204,1262.237,0.159,2.117,4,0.548,1.4
5627.012,0.103,1.042,0.35,0.334,9.897,2623.255,0.29,2.007,0.257,31.977,1205.482,0.479,1.11,8,1.054,1.75
5823.51,0.156,1.933,0.335,0.555,9.881,2622.821,0.291,3.568,0.256,31.82,1363.683,0.11,2.141,4,0.541,1.4
5640.234,0.151,1.978,0.354,0.493,9.842,2619.723,0.295,3.4,0.259,32.452,1376.619,0.09,2.27,5,0.505,1.4
5653.783,0.102,1.06,0.35,0.334,9.897,2623.255,0.29,2.007,0.257,31.977,1210.871,0.47,1.173,8,1.015,1.75
5837.095,0.156,1.967,0.353,0.553,9.972,2612.828,0.291,3.568,0.256,32.068,1363.683,0.106,1.711,5,0.725,1.55
4486.243,0.152,1.027,0.364,0.585,9.843,2581.037,0.3,1.611,0.223,31.825,1210.056,0.54,0.831,8,1.203,1.8
5618.007,0.154,1.982,0.354,0.516,9.842,2612.341,0.308,3.411,0.245,32.41,1211.386,0.192,1.988,4,0.594,1.5
6008.714,0.153,1.949,0.353,0.492,9.908,2620.629,0.296,1.304,0.245,32.356,1256.958,0.627,1.235,5,0.966,1.7
5823.51,0.156,1.967,0.353,0.554,9.972,2610.771,0.291,3.568,0.256,31.82,1363.683,0.108,2.257,4,0.501,1.35
5822.433,0.143,1.991,0.338,0.519,9.936,2404.697,0.309,3.592,0.257,34.16,1419.993,0.053,2.773,2,0.394,1.2
5573.882,0.157,1.442,0.329,0.352,9.922,2689.258,0.32,2.81,0.241,33.865,1233.986,0.296,1.506,9,0.844,1.6
5822.412,0.144,2.068,0.338,0.52,9.936,2404.835,0.309,3.509,0.253,34.149,1203.628,0.198,2.581,2,0.436,1.3
5788.548,0.158,1.159,0.333,0.356,10.078,2685.568,0.319,3.44,0.254,34.062,1214.917,0.42,1.264,7,0.972,1.7
5788.548,0.143,1.159,0.333,0.356,10.078,2694.755,0.319,3.44,0.254,33.982,1225.569,0.42,1.291,6,0.958,1.7
5512.374,0.152,2.116,0.336,0.537,10.171,2651.848,0.318,3.512,0.232,32.259,1378.42,0.103,2.316,8,0.474,1.35
5427.425,0.157,2.12,0.338,0.518,9.936,2662.454,0.309,3.509,0.231,33.826,1331.352,0.112,2.268,6,0.494,1.35
5820.576,0.156,1.97,0.336,0.53,10.442,2391.559,0.311,3.587,0.263,33.496,1398.819,0.067,2.657,5,0.433,1.2
5672.903,0.157,2.116,0.336,0.515,9.936,2406.809,0.318,3.485,0.255,33.223,1414.618,0.064,2.685,4,0.381,1.25
5781.693,0.108,1.268,0.341,0.356,9.9,2684.533,0.306,2.757,0.254,34.273,1228.665,0.366,1.362,7,0.926,1.65
5822.796,0.143,1.277,0.338,0.519,9.935,2404.697,0.309,3.592,0.245,34.16,1205.599,0.362,1.956,3,0.662,1.5
5794.061,0.158,2.12,0.336,0.518,9.936,2655.049,0.31,3.708,0.231,34.125,1416.842,0.104,2.389,7,0.496,1.25
