max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
5120.018,0.131,1.748,0.319,0.512,9.892,2061.364,0.294,3.027,0.245,36.924,1315.447,0.143,-6.504,8,0.0,0.0,2.157
6191.07,0.144,2.003,0.363,0.513,9.944,2257.535,0.288,3.347,0.246,36.71,1498.07,0.067,-6.172,4,0.0,0.0,3.942
5934.278,0.145,2.012,0.345,0.513,9.848,2462.85,0.294,3.542,0.245,36.797,1503.271,0.037,-5.715,3,0.0,0.0,3.801
5511.958,0.145,2.012,0.34,0.513,9.848,2411.021,0.294,3.541,0.245,36.797,1503.271,0.05,-5.289,2,0.0,0.0,4.869
5053.405,0.144,1.995,0.344,0.513,9.845,2263.111,0.277,3.566,0.251,35.519,1498.498,0.129,-5.85,2,0.0,0.0,4.485
5036.572,0.145,1.998,0.344,0.513,9.853,2100.561,0.277,3.568,0.245,35.519,1501.138,0.132,-5.999,2,0.0,0.0,5.302
5818.22,0.144,1.964,0.357,0.52,10.065,2469.74,0.291,3.538,0.251,35.559,1493.192,0.04,0.743,1,0.166,0.25,3.231
5388.995,0.15,2.048,0.378,0.495,10.222,2265.842,0.315,3.068,0.232,36.376,1365.916,0.123,-6.104,8,0.0,0.0,5.646
5795.38,0.145,1.946,0.351,0.468,10.283,2279.621,0.296,3.473,0.246,35.352,1471.513,0.064,-6.052,4,0.0,0.0,2.522
5787.59,0.145,1.946,0.354,0.468,10.284,2240.33,0.297,3.869,0.245,35.412,1452.33,0.105,-6.069,5,0.0,0.0,3.754
5772.29,0.149,1.945,0.364,0.443,10.278,2287.495,0.361,3.473,0.248,36.619,1460.928,0.203,-6.284,7,0.0,0.0,4.469
5767.573,0.139,1.964,0.354,0.423,10.116,2156.143,0.302,2.525,0.224,36.394,1208.017,0.279,-6.323,8,0.0,0.0,2.41
5778.111,0.15,1.963,0.354,0.501,10.11,2354.919,0.291,3.464,0.253,35.707,1471.669,0.03,-5.873,2,0.0,0.0,2.063
5778.11,0.149,1.962,0.354,0.501,10.097,2361.661,0.297,3.463,0.25,35.647,1471.955,0.019,-3.591,2,0.0,0.0,2.112
